site_id,survey_id,trap_id,trap_number,trap_osg,trap_x,trap_y,trap_lat,trap_lon
37,716,1260,1,SK5200833803,452008,333803,52.899161,-1.2282994
37,776,,,SK5200833803,452008,333803,52.899161,-1.2282994
37,776,,,SK5216834259,452168,334259,52.903245,-1.2258481
37,776,1318,1,SK5176733673,451767,333673,52.898016,-1.2319024
37,776,,,SK5221834271,452218,334271,52.903348,-1.2251029
37,286,510,1,SK5176933675,451769,333675,52.898034,-1.2318723
37,776,,,SK5176933675,451769,333675,52.898034,-1.2318723
37,776,1319,2,SK5149933975,451499,333975,52.900756,-1.2358382
37,776,,,SK5176733673,451767,333673,52.898016,-1.2319024
37,781,1332,2,SK5114833891,451148,333891,52.900035,-1.241069
37,752,2778,2,SK5217134253,452171,334253,52.90319,-1.2258044
37,752,1282,1,SK5178134248,451781,334248,52.903183,-1.2316029
42,738,2720,4,SK6071438841,460714,338841,52.943533,-1.0979528
37,747,2713,3,SK5152233973,451522,333973,52.900736,-1.2354966
37,713,2708,2,SK5203134180,452031,334180,52.902548,-1.2278973
37,747,1279,1,SK5197133499,451971,333499,52.896432,-1.2288979
37,288,513,1,SK5176933675,451769,333675,52.898034,-1.2318723
38,754,1284,1,SK6708343776,467083,343776,52.987131,-1.0021691
38,754,2780,3,SK6708043785,467080,343785,52.987212,-1.0022119
38,759,1290,1,SK6733643798,467336,343798,52.987297,-0.99839638
38,290,518,2,SK6715444354,467154,344354,52.992317,-1.0009918
38,754,2779,2,SK6708143782,467081,343782,52.987185,-1.0021976
38,759,2781,2,SK6724843793,467248,343793,52.987263,-0.99970806
38,291,521,3,SK6715444354,467154,344354,52.992317,-1.0009918
37,289,516,2,SK5217034257,452170,334257,52.903226,-1.2258187
37,289,515,1,SK5172134141,451721,334141,52.902227,-1.2325118
37,288,514,2,SK5151933973,451519,333973,52.900736,-1.2355412
59,1200,1389,1,SK9021907121,490219,307121,52.654323,-0.66773304
59,1200,1391,3,SK9240807261,492408,307261,52.655213,-0.63534387
59,1200,1390,2,SK9242306922,492423,306922,52.652164,-0.63521706
59,1200,2828,4,SK9040407069,490404,307069,52.653824,-0.66501323
60,762,2813,4,SK9120607831,491206,307831,52.660539,-0.65295051
60,772,2816,3,SK9059306924,490593,306924,52.65249,-0.66225989
60,772,1312,1,SK9020807116,490208,307116,52.654279,-0.66789697
60,772,2815,2,SK9040207060,490402,307060,52.653744,-0.66504525
59,720,2763,2,SK8938308134,489383,308134,52.663565,-0.67981375
60,783,1335,1,SK9065506786,490655,306786,52.651239,-0.66138153
60,783,1336,2,SK9038607059,490386,307059,52.653738,-0.66528198
60,762,1298,2,SK9038607059,490386,307059,52.653738,-0.66528198
60,762,2814,5,SK9140107801,491401,307801,52.660236,-0.65007661
60,714,1258,1,SK9075606701,490756,306701,52.650458,-0.65991236
60,762,1297,1,SK9020807116,490208,307116,52.654279,-0.66789697
60,783,2817,3,SK9021907127,490219,307127,52.654376,-0.6677314
58,723,2760,2,SK8809807411,488098,307411,52.657277,-0.69900139
58,715,2758,2,SK8815907541,488159,307541,52.658436,-0.69806512
57,1194,1382,0,SK8894509493,488945,309493,52.675851,-0.68592184
58,723,1264,1,SK8816507548,488165,307548,52.658498,-0.69797457
58,715,2759,3,SK8809707418,488097,307418,52.65734,-0.6990143
58,723,2762,4,SK88087074477,488087,307447,52.657602,-0.69915436
57,1194,1381,1,SK8895809492,488958,309492,52.67584,-0.68572989
57,1194,1382,0,SK8895809492,488958,309492,52.67584,-0.68572989
57,1195,1384,2,SK8902709407,489027,309407,52.675064,-0.68473261
57,1195,1383,1,SK8893409520,488934,309520,52.676095,-0.68607721
57,1195,1385,3,SK8908509478,489085,309478,52.675693,-0.68385586
58,723,2761,3,SK8824207696,488242,307696,52.659815,-0.69679694
61,777,1322,2,SK6131738746,461317,338746,52.942611,-1.0889986
61,890,2773,3,SK6198539242,461985,339242,52.946992,-1.0789649
61,890,1341,1,SK6193139099,461931,339099,52.945713,-1.0797957
61,890,2772,2,SK6178839082,461788,339082,52.945577,-1.0819268
61,773,,,SK6178839082,461788,339082,52.945577,-1.0819268
61,773,1313,1,SK6210039359,462100,339359,52.94803,-1.0772313
61,721,1262,1,SK6240538993,462405,338993,52.944705,-1.0727631
61,721,2770,2,SK6244638955,462446,338955,52.944359,-1.0721603
61,773,,,SK6210039359,462100,339359,52.94803,-1.0772313
60,762,1379,3,SK9114506718,491145,306718,52.650546,-0.65415933
60,1202,,,SK9140107801,491401,307801,52.660236,-0.65007661
60,1202,1393,2,SK9040407069,490404,307069,52.653824,-0.66501323
60,1202,1394,3,SK9066006783,490660,306783,52.651211,-0.66130847
61,305,554,1,SK6210939367,462109,339367,52.948101,-1.0770959
61,304,551,1,SK6202139274,462021,339274,52.947276,-1.0784231
61,306,556,3,SK6210938523,462109,338523,52.940515,-1.0772573
61,306,555,2,SK6216438732,462164,338732,52.942387,-1.076399
61,304,553,4,SK6229938975,462299,338975,52.944556,-1.0743438
42,756,2786,2,SK6032138976,460321,338976,52.94479,-1.1037752
61,753,1283,1,SK6194039128,461940,339128,52.945973,-1.0796563
61,773,,,SK6194039128,461940,339128,52.945973,-1.0796563
61,777,1321,1,SK6251438811,462514,338811,52.943057,-1.0711763
61,304,552,3,SK6251438811,462514,338811,52.943057,-1.0711763
61,722,1263,1,SK6191639129,461916,339129,52.945984,-1.0800132
61,773,,,SK6244638955,462446,338955,52.944359,-1.0721603
61,722,2771,2,SK6239538989,462395,338989,52.944671,-1.0729127
61,773,,,SK6239538989,462395,338989,52.944671,-1.0729127
61,764,1300,1,SK6210039359,462100,339359,52.94803,-1.0772313
60,732,2765,2,SK9084106665,490841,306665,52.650121,-0.65866619
60,1198,1387,1,SK9025307098,490253,307098,52.65411,-0.66723685
60,757,2818,2,SK9020807116,490208,307116,52.654279,-0.66789697
60,757,1288,1,SK9038607059,490386,307059,52.653738,-0.66528198
60,757,2819,3,SK9065706840,490657,306840,52.651724,-0.66133716
60,732,1268,1,SK9040807059,490408,307059,52.653734,-0.66495686
60,1202,,,SK9020807116,490208,307116,52.654279,-0.66789697
60,1202,,,SK9120607831,491206,307831,52.660539,-0.65295051
60,732,2766,3,SK9109206787,491092,306787,52.651175,-0.6549235
60,1198,2824,3,SK9065806791,490658,306791,52.651284,-0.66133583
60,1198,1388,2,SK9042107083,490421,307083,52.653947,-0.66475817
60,1202,1395,4,SK9021507122,490215,307122,52.654332,-0.66779188
60,762,,,SK9021507122,490215,307122,52.654332,-0.66779188
60,1202,,,SK9040407069,490404,307069,52.653824,-0.66501323
60,1202,1392,1,SK9113906737,491139,306737,52.650718,-0.65424275
60,1202,,,SK9113906737,491139,306737,52.650718,-0.65424275
60,714,2764,2,SK9065906798,490659,306798,52.651346,-0.66131913
45,780,1329,3,SK8240867089,482408,367089,53.19451,-0.76796845
46,769,1305,1,SK6988648374,469886,348374,53.028099,-0.95942926
46,769,1306,2,SK6997448414,469974,348414,53.028447,-0.95810872
46,769,2807,3,SK6985548343,469855,348343,53.027824,-0.95989809
47,303,548,1,SK7034449091,470344,349091,53.034483,-0.95244547
47,724,1265,1,SK7042848916,470428,348916,53.032899,-0.9512312
47,744,2735,3,SK7061349054,470613,349054,53.034115,-0.94844283
47,744,1278,2,SK7055149030,470551,349030,53.033908,-0.94937247
47,744,2736,4,SK7055149030,470551,349030,53.033908,-0.94937247
47,741,1273,1,SK7049848939,470498,348939,53.033097,-0.95018254
47,741,2733,3,SK7054048910,470540,348910,53.03283,-0.94956268
47,749,2737,2,SK7054949033,470549,349033,53.033935,-0.94940163
47,741,2732,2,SK7054448998,470544,348998,53.033621,-0.94948383
45,300,542,1,SK8206267386,482062,367386,53.197232,-0.7730699
45,780,1326,1,SK8239867442,482398,367442,53.197684,-0.76802715
45,298,536,1,SK8221867562,482218,367562,53.19879,-0.77069007
45,298,538,3,SK8202867379,482028,367379,53.197175,-0.77358051
45,298,537,2,SK8208567505,482085,367505,53.198298,-0.77269515
45,302,545,1,SK8216966592,482169,366592,53.19008,-0.77167256
50,771,1311,1,SK6913983312,469139,383312,53.342198,-0.96301969
45,784,1338,2,SK8211967526,482119,367526,53.198482,-0.77218093
47,749,1281,1,SK7053748910,470537,348910,53.032831,-0.94960741
47,724,2726,3,SK7048848947,470488,348947,53.03317,-0.95032988
47,724,2725,2,SK7056348888,470563,348888,53.03263,-0.94922457
47,303,549,2,SK7048148964,470481,348964,53.033324,-0.95043054
47,303,550,3,SK7059149009,470591,349009,53.033714,-0.94878068
47,731,2727,2,SK7053948909,470539,348909,53.032822,-0.94957781
50,771,2808,2,SK6937383411,469373,383411,53.343057,-0.95948407
50,771,2809,3,SK6897983284,468979,383284,53.341967,-0.96542849
48,693,,,SK6910047525,469100,347525,53.02057,-0.97132818
47,731,2728,3,SK7054148841,470541,348841,53.03221,-0.94956284
47,737,2730,2,SK7054648987,470546,348987,53.033522,-0.94945641
47,737,1271,1,SK7051448887,470514,348887,53.032627,-0.94995534
47,731,2729,4,SK7054648987,470546,348987,53.033522,-0.94945641
47,731,1267,1,SK7043448912,470434,348912,53.032862,-0.95114262
47,731,2729,4,SK7043448912,470434,348912,53.032862,-0.95114262
47,737,2731,3,SK7042848916,470428,348916,53.032899,-0.9512312
47,737,2731,3,SK7049848939,470498,348939,53.033097,-0.95018254
42,756,1287,1,SK6081239591,460812,339591,52.950263,-1.0963542
42,756,2787,3,SK6059439041,460594,339041,52.945344,-1.0997009
43,765,1301,1,SK8690233688,486902,333688,52.893627,-0.70971418
43,765,2804,2,SK8692733563,486927,333563,52.8925,-0.70937604
43,765,2806,4,SK8713733593,487137,333593,52.892736,-0.70624748
43,765,2805,3,SK8703233238,487032,333238,52.889562,-0.70790262
45,302,547,3,SK8193866903,481938,366903,53.192911,-0.77504932
45,780,1328,2,SK8226567545,482265,367545,53.19863,-0.76999106
45,300,543,3,SK8226567545,482265,367545,53.19863,-0.76999106
45,784,1337,1,SK8226567545,482265,367545,53.19863,-0.76999106
45,302,546,2,SK8192266705,481922,366705,53.191134,-0.77533944
43,765,,,SK8690233688,486902,333688,52.893627,-0.70971418
55,755,2812,3,SK6486765286,464867,365286,53.18073,-1.0308419
55,755,2811,2,SK6466365424,464663,365424,53.181995,-1.0338661
56,748,1280,1,SK9115908725,491159,308725,52.668581,-0.65339828
56,1908,3565,1,SK9119108741,491191,308741,52.668719,-0.65292079
55,755,1286,1,SK6455265466,464552,365466,53.182386,-1.0355183
53,730,2752,4,SK4835449432,448354,349432,53.039983,-1.2802856
53,768,2810,2,SK4835449432,448354,349432,53.039983,-1.2802856
53,730,2750,2,SK4830849234,448308,349234,53.038207,-1.2810012
53,730,1266,1,SK4830749013,448307,349013,53.036221,-1.2810491
53,736,2753,2,SK4830449026,448304,349026,53.036338,-1.2810919
53,730,2751,3,SK4836049430,448360,349430,53.039964,-1.2801964
56,1967,,,SK9119108741,491191,308741,52.668719,-0.65292079
54,758,1289,1,SK8835460683,488354,360683,53.135989,-0.68075977
54,1196,1386,1,SK8853060647,488530,360647,53.135636,-0.67813966
53,768,1304,1,SK4842349670,448423,349670,53.042116,-1.2792209
54,1196,2823,2,SK8880460595,488804,360595,53.135124,-0.67405959
53,736,2754,3,SK4827349132,448273,349132,53.037294,-1.2815384
54,763,1299,1,SK8845360667,488453,360667,53.135829,-0.67928478
205,750,,,SK5295738861,452957,338861,52.944532,-1.2133698
205,719,,,SK5295738861,452957,338861,52.944532,-1.2133698
192,1972,,,SK3618927491,436189,327491,52.843717,-1.4641486
205,729,,,SK5295738861,452957,338861,52.944532,-1.2133698
191,1973,,,,,,,
193,1974,,,,,,,
205,735,,,SK5295738861,452957,338861,52.944532,-1.2133698
205,711,,,SK5295738861,452957,338861,52.944532,-1.2133698
406,1959,3703,1,SK885062,488500,306200,52.646328,-0.6933844
86,1151,1169,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1151,1171,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1151,1170,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1153,1159,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1141,1098,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1153,1158,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1153,1157,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,827,1955,81,SJ7568379892,375683,379892,53.315396,-2.3664603
86,799,1908,2,SJ7574880898,375748,380898,53.324442,-2.3655619
86,799,1909,1,SJ7513680469,375136,380469,53.320557,-2.374716
86,788,1888,2,SJ7574880898,375748,380898,53.324442,-2.3655619
86,788,1889,1,SJ7513680469,375136,380469,53.320557,-2.374716
86,827,1956,82,SJ7566979562,375669,379562,53.31243,-2.366645
86,827,1954,131,SJ7567879625,375678,379625,53.312996,-2.3665147
86,827,1953,132,SJ7572279532,375722,379532,53.312162,-2.3658472
86,1588,2654,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1588,2655,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1588,2656,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1687,3015,1,SJ7562080992,375620,380992,53.325281,-2.3674909
86,1589,2659,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1589,2657,1,SJ7568379893,375683,379893,53.315405,-2.3664603
2,1121,1059,1,SJ9687290787,396872,390787,53.413881,-2.0485251
2,1121,1060,2,SJ9690890795,396908,390795,53.413953,-2.0479836
2,1121,1061,3,SJ9717190855,397171,390855,53.414494,-2.0440274
2,1117,1048,1,SJ9701790773,397017,390773,53.413756,-2.0463435
2,1117,1050,3,SJ9717990913,397179,390913,53.415015,-2.0439076
88,793,1899,1,SD5803110970,358031,410970,53.593615,-2.6355619
88,793,1898,2,SD5816010938,358160,410938,53.593337,-2.6336087
3,1123,1068,4,SD7822613504,378226,413504,53.617623,-2.3306316
3,1123,1067,3,SD7822613504,378226,413504,53.617623,-2.3306316
3,1123,1065,1,SD7817513519,378175,413519,53.617755,-2.3314037
86,1154,1174,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1154,1172,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1154,1173,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1589,2658,2,SJ7566979562,375669,379562,53.31243,-2.366645
79,836,1986,132,SJ6520476567,365204,376567,53.284923,-2.5233785
79,836,1985,131,SJ6522976578,365229,376578,53.285024,-2.5230047
79,832,1970,132,SJ6520476567,365204,376567,53.284923,-2.5233785
79,832,1972,82,SJ6507876761,365078,376761,53.286659,-2.5252897
79,832,1969,131,SJ6522976578,365229,376578,53.285024,-2.5230047
79,832,1971,81,SJ6504076607,365040,376607,53.285272,-2.5258427
79,836,1987,81,SJ6504076607,365040,376607,53.285272,-2.5258427
79,836,1988,82,SJ6507876761,365078,376761,53.286659,-2.5252897
79,845,2018,131,SJ6522976578,365229,376578,53.285024,-2.5230047
79,839,1998,131,SJ6522976578,365229,376578,53.285024,-2.5230047
79,839,2000,81,SJ6504076607,365040,376607,53.285272,-2.5258427
79,839,1999,82,SJ6507876761,365078,376761,53.286659,-2.5252897
79,839,1997,132,SJ6520476567,365204,376567,53.284923,-2.5233785
79,832,2151,0,SJ6507876761,365078,376761,53.286659,-2.5252897
79,1132,1133,1,SJ6535376599,365353,376599,53.285221,-2.5211472
79,1132,1135,3,SJ6521776578,365217,376578,53.285023,-2.5231847
79,1136,1146,2,SJ6517076581,365170,376581,53.285047,-2.52389
79,1133,1138,3,SJ6521776578,365217,376578,53.285023,-2.5231847
79,1140,1123,3,SJ6521776578,365217,376578,53.285023,-2.5231847
79,1140,1122,2,SJ6558976633,365589,376633,53.285542,-2.5176112
79,845,2016,81,SJ6504076607,365040,376607,53.285272,-2.5258427
79,1136,1145,1,SJ6511976805,365119,376805,53.287057,-2.5246796
79,1133,1137,2,SJ6535376599,365353,376599,53.285221,-2.5211472
79,1136,1147,3,SJ6521776578,365217,376578,53.285023,-2.5231847
76,1691,3019,1,SJ4465295871,344652,395871,53.456669,-2.8350038
76,1690,3018,1,SJ4465295871,344652,395871,53.456669,-2.8350038
79,828,2106,131,SJ6522976578,365229,376578,53.285024,-2.5230047
79,828,1958,81,SJ6504076607,365040,376607,53.285272,-2.5258427
79,830,2108,131,SJ6504076607,365040,376607,53.285272,-2.5258427
79,828,2107,132,SJ6520476567,365204,376567,53.284923,-2.5233785
79,828,1957,82,SJ6507876761,365078,376761,53.286659,-2.5252897
79,842,2008,131,SJ6522976578,365229,376578,53.285024,-2.5230047
79,842,2010,82,SJ6507876761,365078,376761,53.286659,-2.5252897
79,830,1964,81,SJ6463476765,364634,376765,53.286665,-2.5319498
79,830,1963,82,SJ6468876456,364688,376456,53.283891,-2.5311054
79,830,2109,132,SJ6509776761,365097,376761,53.28666,-2.5250047
79,1587,2653,3,SJ6544376618,365443,376618,53.285397,-2.5197994
80,841,2007,81,SJ6422099121,364220,399121,53.487577,-2.5407009
83,789,1890,1,SD6545222375,365452,422375,53.696664,-2.5247188
80,844,,,SJ6422099121,364220,399121,53.487577,-2.5407009
79,1138,1131,2,SJ6535376599,365353,376599,53.285221,-2.5211472
79,1138,1132,3,SJ6521776578,365217,376578,53.285023,-2.5231847
79,845,2017,82,SJ6507876761,365078,376761,53.286659,-2.5252897
79,1140,1121,1,SJ6511976805,365119,376805,53.287057,-2.5246796
79,1129,1078,1,SJ6511976805,365119,376805,53.287057,-2.5246796
79,1129,1080,3,SJ6519976564,365199,376564,53.284896,-2.5234531
364,1692,3020,1,SJ65057685,365050,376850,53.287457,-2.5257195
364,1689,3017,1,SJ65057685,365050,376850,53.287457,-2.5257195
364,1693,3021,1,SJ65057685,365050,376850,53.287457,-2.5257195
364,1688,3016,1,SJ65057685,365050,376850,53.287457,-2.5257195
128,1265,1467,1,SV00000000,,,,
122,1432,2259,1,TQ92461819,592460,118190,50.931045,0.73748719
122,1434,2261,1,TQ92461819,592460,118190,50.931045,0.73748719
122,1433,2260,1,TQ92461819,592460,118190,50.931045,0.73748719
122,1435,2262,1,TQ92461819,592460,118190,50.931045,0.73748719
122,1436,2263,1,TQ92461819,592460,118190,50.931045,0.73748719
125,1599,2683,1,TF2142159430,521421,359430,53.118233,-0.18718976
156,1966,3725,1,TQ0777972636,507779,172636,51.442472,-0.45061871
156,1966,3723,2,TQ0784672624,507846,172624,51.442351,-0.44965872
156,1161,1195,24,TQ0785672753,507856,172753,51.443509,-0.44947562
156,1883,3519,11,TQ0785672753,507856,172753,51.443509,-0.44947562
156,1902,3551,1,TQ0790572722,507905,172722,51.443221,-0.44878029
156,1917,3590,1,TQ0779372639,507793,172639,51.442496,-0.45041644
156,1918,3591,1,TQ0785272672,507852,172672,51.442782,-0.44955781
156,1887,3527,1,TQ0790772772,507907,172772,51.44367,-0.4487363
156,1885,,,TQ0790572722,507905,172722,51.443221,-0.44878029
156,1966,3724,3,TQ0791672746,507916,172746,51.443434,-0.44861477
156,1626,2866,58,TQ0781972829,507819,172829,51.444199,-0.44998467
156,1626,2864,31,TQ0788172763,507881,172763,51.443594,-0.449113
156,1626,2865,203,TQ0792072777,507920,172777,51.443712,-0.44854779
156,1230,1224,1003,TQ0792872824,507928,172824,51.444133,-0.44841841
156,1225,1207,24,TQ0785672753,507856,172753,51.443509,-0.44947562
156,1225,1206,16,TQ0785272672,507852,172672,51.442782,-0.44955781
156,1225,1209,34,TQ0783372857,507833,172857,51.444448,-0.44977478
156,1230,1227,7,TQ0787572682,507875,172682,51.442867,-0.44922396
156,1477,,,TQ0787572682,507875,172682,51.442867,-0.44922396
156,1230,1226,2,TQ0783272835,507832,172835,51.44425,-0.44979586
156,1476,2342,1,TQ0783272835,507832,172835,51.44425,-0.44979586
156,1477,,,TQ0783272835,507832,172835,51.44425,-0.44979586
156,1230,1222,16,TQ0785272672,507852,172672,51.442782,-0.44955781
156,1225,1208,27,TQ0787472759,507874,172759,51.443559,-0.4492149
156,1225,1211,503,TQ0791672746,507916,172746,51.443434,-0.44861477
156,1225,1212,803,TQ0792672824,507926,172824,51.444134,-0.44844718
156,1230,1225,69,TQ0786272755,507862,172755,51.443526,-0.44938872
156,1230,1223,403,TQ0792072761,507920,172761,51.443569,-0.44855267
156,1225,1210,251,TQ0790572680,507905,172680,51.442843,-0.44879308
324,1473,,,SP44050635,444050,206350,51.754116,-1.363252
326,1475,2341,1,,,,,
325,1474,2340,1,,,,,
336,1534,2477,1,ST55681537,355680,115370,50.936062,-2.6321022
336,1534,2479,3,ST55721519,355720,115190,50.934447,-2.631511
336,1534,2478,2,ST55711532,355710,115320,50.935615,-2.6316692
336,1534,2481,5,ST55781533,355780,115330,50.93571,-2.6306743
182,1532,2473,3,SY6753580000,367535,80000,50.618797,-2.460263
182,1532,2472,2,SY6746080090,367460,80090,50.619602,-2.4613311
182,1532,2471,1,SY6734080220,367340,80220,50.620764,-2.4630388
182,1533,2474,1,SY6734080220,367340,80220,50.620764,-2.4630388
